PK,BLOCK_ID,A6,A20,대장구분코드,대장구분코드명,대지위치,도로명대지위치,법정동코드,대지구분코드,번,지,외필지수,새주소법정동코드,건축면적.m.2.,건폐율...,연면적.m.2.,용적률산정연면적.m.2.,용적률...,구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수.세대.,높이.m.,지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적.m.2.,총동연면적.m.2.,옥내기계식대수.대.,옥내기계식면적.m.2.,옥외기계식대수.대.,옥외기계식면적.m.2.,옥내자주식대수.대.,옥내자주식면적.m.2.,옥외자주식대수.대.,옥외자주식면적.m.2.,사용승인일,Aging,토지면적,yongdo,CHECK
3489,872,1,N,2,집합,경기도 부천시 원미동 146-4번지, 경기도 부천시 부천로90번길 62,10100,0,146,4,0,10101,368.33,0,809.65,736.66,0,11,벽돌구조,연와조,2000,공동주택,"공동주택, 근린생활시설",10,(철근)콘크리트,슬라브,11,0,2,1,0,0,0,0,809.65,0,0,0,0,0,0,0,0,19781230,1,1276.78,제2종일반주거지역,0
3484,872,1,N,2,집합,경기도 부천시 원미동 146-1번지, 경기도 부천시 부천로90번길 52,10100,0,146,1,0,10101,368.33,0,809.65,736.66,0,11,벽돌구조,연와조,2000,공동주택,"공동주택, 근린생활시설",10,(철근)콘크리트,슬라브,12,0,2,1,0,0,0,0,809.65,0,0,0,0,0,0,0,0,19781230,1,1276.78,제2종일반주거지역,0
3486,872,1,N,2,집합,경기도 부천시 원미동 146-3번지, 경기도 부천시 부천로90번길 56,10100,0,146,3,0,10101,363.34,0,799.54,726.68,0,11,벽돌구조,연와조,2000,공동주택,"공동주택, 근린생활시설",10,(철근)콘크리트,슬라브,12,0,2,1,0,0,0,0,799.54,0,0,0,0,0,0,0,0,19790526,1,1276.78,제2종일반주거지역,0
3491,872,1,N,2,집합,경기도 부천시 원미동 146-5번지, 경기도 부천시 원미로89번길 42,10100,0,146,5,0,10101,132.43,0,293.95,264.86,0,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,4,0,2,1,0,0,0,0,293.95,0,0,0,0,0,0,0,0,19781230,1,1043.37,제2종일반주거지역,0
3451,876,1,N,2,집합,경기도 부천시 원미동 133-1번지, 경기도 부천시 부천로90번길 31,10100,0,133,1,0,10101,267.77,0,535.54,535.54,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,"연립주택, 근린생활시설",10,(철근)콘크리트,슬라브,9,5.5,2,0,0,0,0,0,535.54,0,0,0,0,0,0,0,0,19771008,1,1748.21,제2종일반주거지역,0
3454,876,1,N,2,집합,경기도 부천시 원미동 133-1번지, 경기도 부천시 부천로90번길 31,10100,0,133,1,0,10101,297.52,0,565.29,565.29,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,10,0,2,0,0,0,0,0,565.29,0,0,0,0,0,0,0,0,19771008,1,1748.21,제2종일반주거지역,0
100252790,876,1,N,2,집합,경기도 부천시 원미동 132-4번지, 경기도 부천시 부천로96번길 10,10100,0,132,4,0,10101,230.68,53.0665,874.52,874.52,201.1778,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택 및 근린생활시설,10,(철근)콘크리트,(철근)콘크리트,16,18.1,6,0,1,0,0,0,874.52,0,0,0,0,14,213.8,0,0,20151231,0,434.74,제2종일반주거지역,0
3452,876,1,N,2,집합,경기도 부천시 원미동 133-1번지, 경기도 부천시 부천로90번길 31,10100,0,133,1,0,10101,113.06,0,226.12,226.12,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,4,0,2,0,0,0,0,0,226.12,0,0,0,0,0,0,0,0,19771008,1,1748.21,제2종일반주거지역,0
3450,876,1,N,2,집합,경기도 부천시 원미동 132-3번지, 경기도 부천시 부천로96번길 14,10100,0,132,3,0,10101,190.08,48.73,427.68,380.16,97.45,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19840331,1,390.11,제2종일반주거지역,0
3453,876,1,N,2,집합,경기도 부천시 원미동 133-1번지, 경기도 부천시 부천로90번길 31,10100,0,133,1,0,10101,297.52,0,590.21,590.21,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,10,0,2,0,0,0,0,0,590.21,0,0,0,0,0,0,0,0,19771008,1,1748.21,제2종일반주거지역,0
3436,879,1,N,2,집합,경기도 부천시 원미동 121-5번지, 경기도 부천시 조종로36번길 19,10100,0,121,5,0,10101,171.5,38.67,684.29,514.5,116.01,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19821217,1,443.67,제2종일반주거지역,0
100247971,879,1,N,2,집합,경기도 부천시 원미동 119-1번지, 경기도 부천시 부천로96번길 78,10100,0,119,1,1,10101,181.16,59.67,605.28,605.28,199.37,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택,10,(철근)콘크리트,철근콘크리트구조,10,14.6,5,0,1,0,0,0,605.28,0,0,0,0,10,133.15,0,0,20150813,0,303.49,제2종일반주거지역,0
3434,879,1,N,2,집합,경기도 부천시 원미동 120-11번지, 경기도 부천시 조종로50번길 26-6,10100,0,120,11,0,10101,86.38,54.5,194.51,172.76,109,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19800724,1,158.36,제2종일반주거지역,0
3435,879,1,N,2,집합,경기도 부천시 원미동 121-1번지, 경기도 부천시 부천로96번길 62,10100,0,121,1,0,10101,171.5,39.48,684.29,514.5,118.44,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19821217,1,434.41,제2종일반주거지역,0
3438,879,1,N,2,집합,경기도 부천시 원미동 121-7번지, 경기도 부천시 원미로97번길 32,10100,0,121,7,0,10101,306.45,44.33,1194.26,900.31,130.23,11,벽돌구조,연와조,2000,공동주택,"공동주택, 근린생활시설",10,(철근)콘크리트,슬라브,12,0,3,1,0,0,0,0,1194.26,0,0,0,0,0,0,0,0,19821217,1,691.28,제2종일반주거지역,0
3437,879,1,N,2,집합,경기도 부천시 원미동 121-6번지, 경기도 부천시 원미로97번길 34,10100,0,121,6,0,10101,293.55,38.15,1172.25,880.65,114.44,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,15,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19830114,1,769.64,제2종일반주거지역,0
3431,879,1,N,2,집합,경기도 부천시 원미동 119-2번지, 경기도 부천시 부천로96번길 66,10100,0,119,2,0,10101,426.25,0,1412.44,1412.44,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,18,0,3,1,0,0,0,0,1412.44,0,0,0,0,0,0,0,0,19790117,1,1741.27,제2종일반주거지역,0
3433,879,1,N,2,집합,경기도 부천시 원미동 119-2번지, 경기도 부천시 부천로96번길 66,10100,0,119,2,0,10101,426.25,0,1412.44,1278.75,0,11,벽돌구조,시멘트벽돌조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,18,0,3,1,0,0,0,0,1412.44,0,0,0,0,0,0,0,0,19790117,1,1741.27,제2종일반주거지역,0
228496,888,1,N,2,집합,경기도 부천시 내동 343-1번지, 경기도 부천시 부천로440번길 32,12400,0,343,1,0,12401,78.24,38,234.72,156.48,76,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,234.72,0,0,0,0,0,0,0,0,19901203,1,205.96,제2종일반주거지역,0
228497,888,1,N,2,집합,경기도 부천시 내동 343-2번지, 경기도 부천시 부천로440번길 36,12400,0,343,2,0,12401,84.66,37.88,253.98,169.32,75.76,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,253.98,0,0,0,0,0,0,0,0,19901203,1,223.49,제2종일반주거지역,0
228498,888,1,N,2,집합,경기도 부천시 내동 343-3번지, 경기도 부천시 부천로436번길 31,12400,0,343,3,0,12401,79.66,32.97,238.98,159.32,65.94,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,238.98,0,0,0,0,0,0,0,0,19901203,1,241.67,제2종일반주거지역,0
228499,888,1,N,2,집합,경기도 부천시 내동 343-4번지, 경기도 부천시 부천로440번길 32-1,12400,0,343,4,0,12401,83.44,37.84,250.32,166.88,75.68,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,250.32,0,0,0,0,0,0,0,0,19901203,1,220.51,제2종일반주거지역,0
228495,888,1,N,2,집합,경기도 부천시 내동 343번지, 경기도 부천시 삼작로221번길 64,12400,0,343,0,0,12401,80.16,37.9,240.48,160.32,75.8,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,240.48,0,0,0,0,0,0,0,0,19901203,1,211.58,제2종일반주거지역,0
222465,910,1,N,2,집합,경기도 부천시 원종동 359-25번지, 경기도 부천시 소사로700번길 62-16,12000,0,359,25,0,12001,63.58,37.47,184.14,122.76,72.34,11,벽돌구조,연와조,2000,공동주택,다세대 주택,20,기와,스페니쉬기와잇기,3,7.45,2,1,0,0,0,0,184.14,0,0,0,0,0,0,0,0,19901128,1,169.6,제2종일반주거지역,0
222466,910,1,N,2,집합,경기도 부천시 원종동 359-27번지, 경기도 부천시 삼작로416번길 53,12000,0,359,27,0,12001,66.06,36.52,207.54,132.12,73.03,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,207.54,0,0,0,0,0,0,0,0,19870218,1,180.84,제2종일반주거지역,0
